Breastfeeding children age group 6 to 23 months receiving an adequate diet (%),Deaths in the last 3 years registered with the civil authority (%),Population and household profile-households with any usual member covered under a health insurance or financing scheme (%),Married women age group 15 to 49 years using injectables as one of the family planning methods (%),Institutional births in public facility (%),Men age group 15 years and above who use any kind of tobacco (%),Elevated blood pressure or taking medicine to control blood pressure (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),Mothers who had an antenatal check-up in the first trimester (%),Population living in households with electricity (%),Pregnant women age group 15 to 49 years who are anaemic (%),"Population and household profile-sex ratio of the total population (females per 1,000 males)",Women age 15 years and above who use any kind of tobacco (%),Women age group 15 to 24 years who use hygienic methods of protection during their menstrual period (%),Women registered for Ante Natal Care(ANC),Women discharged under 48 hours of delivery in public facilities,Women received first post partum check up within 48 hours of delivery,Women received post partum check up within 48 hours of delivery (to total reported deliveries) (%),Reported live births (to reported births) (%),Newborns having weight less than 25 kg (to newborns weighed at birth) (%),Complicated pregnancies treated with blood transfusion (to total women with obstetric complications) (%),Pregnant women given 360 calcium tablets to total Ante Natal Care (ANC) registrations (%),Pregnant women given one Albendazole tablet after first trimester (%),Facility based maternal death reviews done,Medical Termination of Pregnancies conducted at public institutions (to total abortions) (%),Emergency pills distributed,Newborns given Hep-B0 (Birth Dose) at birth (to total reports live births) (%),Immunization dropout between Bacillus Calmette Guerin (BCG) and measles vaccine (%),Children in In-patient Department (IPD) (to total patients in IPD) (%),Number of In-patient Department (IPD) deaths (to total patients in IPD) (%),Number of patients in In-patient Department (IPD) (to number of patients in Out-patients Department (OPD)) (%),"Patients given Ayurveda, Yoga and Naturopathy, Unani, Siddha, and Homoeopathy (AYUSH) treatment in Out-Patient Department (OPD) (to total number of patients in OPD) (%)",Deaths due to Sepsis (to total reported infant deaths) (%),IMR,srcStateName,srcDistrictName,IMR_capped
-1.133519357843909,1.163884708925621,-0.06652480895112556,-0.594460738947677,-1.1641851277076867,-2.1173488925499138,1.092145468363837,1.114069387738521,-1.120655305154422,0.6656192498008752,0.18075030633475644,-0.378490158531798,-0.8970856665247189,1.1755746380691163,-0.8303193901660233,-0.687457095694707,-0.5500161063926355,-0.49399578415555884,0.9008215781311651,-1.3225787025065774,-0.182289397371054,-1.4334255756777317,-1.444146835884793,-0.32290795578070314,0.42582488283329867,-0.36438064866798187,-0.9714494369920497,0.28606668624407794,-0.444083500665489,-0.3508923606081524,-0.9772435822940321,-0.14614936040163556,-0.6197755793225651,7.168585352072887,punjab,rupnagar,7.168585352072887
-0.18199405520971346,-0.5740820542198902,0.9392310093432501,-0.594460738947677,-0.1830731365797831,-1.0702856283851188,0.6556089122301888,-0.1846315670772975,0.5383081264414272,0.5717970389621103,-2.4102989564277997,0.4232201640520734,-0.41642781988284644,0.7431173449827068,-0.18182481992960695,-0.4066064020050562,-0.4790637572169812,6.59756841127215,1.626021729283504,-0.7826379322846282,-0.01702385952795969,0.7337119464243048,-0.5910412409404184,-0.30068352157717293,-1.2865615176163376,-0.6234312717741344,-0.8954471362421081,0.8087399307367631,-0.5967619680440203,-0.7779002007408496,0.3514922134606612,-0.24489506299592095,-0.43477623321478565,9.394648340400643,telangana,medak,9.394648340400643
-1.1063329206257893,0.9836168797695705,0.2687271304803331,0.679105721416495,0.4975733072651997,-1.355200802307512,1.2958625278928726,0.04563455966309586,-0.0791535992198088,0.40760816999426763,0.20686975454808865,1.9865552930906227,-0.22905272712415048,1.0691236120786158,-0.9322432882434101,-0.6740336921479666,-0.551840595371438,-0.2396758918955982,0.38282147016521834,-0.11944981233810373,-0.16607058515192802,1.590461132623193,2.446220244674796,-0.24882650843560253,-0.9146464360144595,-0.5576363395402226,1.1134318585802068,1.8389364706064024,-1.0278541112304613,0.5505686352275422,-0.45670790973033787,-1.2200088761144874,-0.24004007941712316,9.529571925578582,karnataka,kodagu,9.529571925578582
1.829802298931157,-0.8745284361466409,-0.9691261843435136,-0.594460738947677,-0.7472125314783279,0.7816630021104369,0.7283650049191303,-0.682006400836547,-0.1684251740142034,-0.788625018200012,-0.7699976086305365,0.1693452285671808,0.46342044176668273,-0.47441626478364646,-1.0559814189004357,-0.6374729309968054,-0.5391502609188781,-0.526022679770461,0.9526215889277576,-1.7744856514966871,-0.22063233292498785,-1.5793985693944492,-1.1846177241697875,-0.32290795578070314,-0.08407989335584869,-0.6599840119040854,-0.18378922921993,0.8117699205599089,0.9255321625831004,-0.5406736228893512,-0.14164684475757555,-0.8990853426830604,-1.023853098452715,5.486572336124747,manipur,tamenglong,5.486572336124747
2.3191581688573146,-1.669555785245119,-0.939039471830434,0.40619862276702967,0.7183235052689786,1.7717432314907524,2.6491258519071823,-1.3497781683836876,-1.4628630085329377,-0.1318695423286412,-1.3811926968225103,-1.0733057714378198,0.8626108567743397,0.723157777609488,-1.113177272615343,-0.6833473459010727,-0.5552868523313984,-0.5199192593423453,-0.44597870258032746,-0.5302743114200213,-0.1314704524177925,-0.730509467472615,-0.804317639676512,-0.32290795578070314,1.9476540859957532,-0.6092840075386534,-0.6881681341968134,0.7072352716613721,0.4674967604475064,-0.6355642540299504,-1.4155894118213534,2.347179630104067,2.6274497852534577,9.615384615384617,arunachal pradesh,anjaw,9.615384615384617
-0.7800956740083507,0.16547827052288033,0.8403746682288455,0.04232249123440896,1.0494488022746455,0.36853599992296654,-1.1196397493799801,0.16537294556810048,-0.7040546227805763,-1.89103599555552,0.07627251348142756,0.10253603501852485,0.2271648900274574,-1.106469231602245,-0.0209758911645366,0.06070417355551722,0.4895371695295226,-0.4405426705114292,-1.6891789616985908,0.6259032074248045,-0.09096500856797521,0.00833845457046286,-0.8197352106694826,0.13639701775892052,0.4665646974257305,-0.056796109500394466,-1.4775556669859775,0.8132849154714819,-0.09382113432650531,-0.20855641389725318,-0.5251994455939819,0.2550050563876481,0.09587978588384469,21.218092252575012,assam,barpeta,21.218092252575012
0.715158372988242,1.24246299342954,0.5953828663366261,-0.594460738947677,-1.2806921766541257,-1.6329930968818451,2.0961795474712277,0.24366342865983434,0.7391691697288161,0.6187081443814911,-2.4102989564277997,0.6904569382466972,-0.7993247485636602,1.062470422954209,-0.5803602080705493,-0.6460393575147052,-0.4563995496803007,2.5354208837069963,1.108021621317579,0.05074890871011971,-0.13604498919754598,0.20820916904412184,-1.2809775428758539,-0.2784590873736428,-0.006542826873478295,-0.16855272793474452,1.0184289826427801,1.2011236128341698,0.9075699899503317,0.3133420573760436,-1.1416232683667777,-1.3928138556544867,-0.05017232946440221,6.528248868200333,kerala,kottayam,6.528248868200333
-1.364604074197928,0.9327721074435052,-0.30721850905576215,-0.594460738947677,-1.0844697784285449,0.32579872383460745,0.015355296567505103,-0.15699963186845023,-0.5701472605889834,-0.01459177878018261,1.397916593076038,-1.140114964986476,0.1619909447200848,-0.8536480448748058,0.24641694184620969,0.07698305260822413,0.4485064396062299,0.7654128979207185,0.8490215673345727,-0.5361432328354776,0.10399343164551907,1.4063105867036416,1.893757284093348,-0.13029619268344161,-0.8909910597994991,-0.41866823678690906,-0.012784052532561267,-0.34265620205871666,0.8985889036339475,-0.6830095696002503,3.351421484288267,-0.4794161066573482,0.728772285726248,13.382295310390871,gujarat,kheda,13.382295310390871
-1.160705795062029,-1.3321313870812301,-0.6940476699382144,-0.5034917060645219,0.3197467588732677,1.315878953214924,-0.20291298149931897,-1.2806983303615698,-0.3618469194020608,-6.699424301042322,0.6091092570334046,-0.659088771436153,0.18643117421034958,-1.5056605790666233,3.3028037480349064,3.0143333142038613,6.373838479763944,-0.2710603222022777,-0.186978648597343,0.18573410126560683,-0.2061601620217677,-0.9416088737706374,-1.0638467513915175,0.6845997281126648,0.9015607822675029,1.976010073541379,-0.32370255560050404,-0.5411205354747797,-1.0682689996541905,-0.8727908318814491,1.5295466303153376,1.2671485079790716,-0.2108296563474739,8.174980803213659,uttar pradesh,sitapur,8.174980803213659
0.9054634335150814,-1.752756321778681,-1.390340159526628,-0.594460738947677,0.0928646109249398,0.8742604336352144,1.6887454284131564,0.4601135877958039,0.5159902327428275,0.38415261728457395,-0.9789531943371942,0.5301148737299229,2.288290910373114,-0.11514405206570573,-0.9124863328826637,-0.2936149693670876,-0.5483537942119487,-0.47369388041572114,1.729621750876689,-1.9798979010376458,-0.22063233292498785,-1.6377877668811363,-1.4685579899569965,-0.32290795578070314,1.3063305530568259,-0.4477073581123701,-0.9230843365148144,0.6951153123687882,-0.35876318065983925,-0.9202361474517488,-0.5115011384212529,0.4339816423397901,-1.023853098452715,0.609172395788008,manipur,imphal east,0.609172395788008
-0.49463808321809205,-1.4939102081187112,-1.0035109986441761,-0.4125226731813667,-0.23826068608072803,0.7745401227623769,-0.6540007561707556,-1.0135896233427133,-0.2725753446076652,-6.089579930590339,0.896423187380059,-0.5922795778874971,-0.4082810767194249,-0.9534458817409004,2.531182909762601,2.7740997580850624,4.717810650004172,-0.35213944409998404,-1.6891789616985908,0.3500639008983737,-0.2124813401174271,-0.8338134322567536,-1.3143822800272902,-0.18956135055952208,0.9120742828074853,2.8925361871701494,-1.0837255630999174,-0.3108413089156839,-0.02197244379543203,-0.1611110983269535,0.2830006775970174,0.9647397937840733,-0.8729325792595265,19.36875760928694,uttar pradesh,hardoi,19.36875760928694
0.18502284723490472,0.4428133923014193,0.22574611260450508,-0.3215536402982116,1.3253865497793684,1.1378069695134283,0.18996991902096427,1.150911968016984,0.8953944256190088,0.5248859335427263,0.6091092570334046,0.9309700350218586,1.555084025665173,-1.1663479337219018,-0.3244863539707587,-0.5721706079771763,-0.5086610228731113,-0.489530650263411,-1.2229788645292587,0.29724360815927015,-0.20333226655792008,0.17901457030077858,1.3335855380154151,-0.08584732427638128,-1.4192944619336156,-0.41907437834390854,0.7800581302906908,-1.0683387647021836,-0.5338943638293306,-0.3508923606081524,1.4747534016244217,-0.33746915917806336,0.07153776665913683,24.935771497657544,madhya pradesh,seoni,24.935771497657544
-0.712129580963051,1.2008627251627595,-0.41467105374533236,-0.5034917060645219,-1.5750257739924967,-0.5289467979325719,0.7138137863813423,-0.3550285008651884,-0.16098587611467088,0.19650819560704086,0.5882136984627389,-1.2737333520837877,-0.3512538745754739,-0.5875204798985538,-0.2231388482176307,-0.6005919296019843,-0.5531380097563643,0.9024668097973286,1.00442159972435,0.8489222212121309,-0.10468861890723569,1.2131770873246006,1.9605667583962207,-0.15992877162148186,-0.2628094025355497,-0.10695459178982719,0.3050437506035569,0.01185260724936511,-0.28242394697057366,-0.06622046718635412,1.1596923366516598,-0.8311976721494893,1.2496914971349948,14.012929262733083,gujarat,gandhinagar,14.012929262733083
0.7287515915973022,-0.07487883501852025,0.7844993449902692,-0.1396155745319013,0.5956845063779906,0.318675844486548,-1.2360494976822862,0.04102923712828826,-0.48831498369412124,0.008863773929507775,0.2643325406174196,-0.28495728756367966,0.5937683323814279,-0.6074800472717725,-0.7198737532638264,-0.1703491622450335,-0.42218024527787096,-0.46592005018622634,-0.8085787781564747,0.18573410126560683,-0.20932075106959738,-0.05678795801084199,-0.25956346459154966,-0.29327537684266286,1.843833268163427,-0.5624423479647163,-1.5501033177018306,-0.8426045228778065,-2.3705265155298982,0.17100611066514435,-1.1005283468485914,-0.6028482349002048,-0.34714496400583755,22.276712392144166,assam,bongaigaon,22.276712392144166
-1.5820955719428869,-0.5278595339234671,-1.304378123774972,-0.4125226731813667,-1.2561643768759279,0.20470977491759068,0.6265064751546124,-1.2162238148742597,-1.3363949442408773,-0.10841398961895081,0.6195570363187376,1.6257856479278805,-0.17202552498019943,0.07779843254207647,3.22812990553363,1.5150218667625877,3.410827833989091,0.02351002161783589,1.108021621317535,-0.2485660834781349,-0.11616654755461718,-0.8383049089864987,-1.1614913676803316,0.2401110440420613,-1.1840548873515089,3.5187387778038093,-0.30124733037893026,-0.7850347162380326,-0.4889889322474098,1.4520296310632366,-0.6347859029758122,1.5819004349983559,0.0033801128299547943,0.9940913000256899,uttar pradesh,azamgarh,0.9940913000256899
-1.351010855588868,-0.9161287044134216,-0.002053282137383549,0.40619862276702967,-2.7584921132905302,0.7959087608065563,1.645091772799792,-1.6214921979373518,-2.013371053098376,-0.1318695423286412,-0.9998487529078599,-0.17806257788583013,-0.3756941040657386,-0.7738097753819301,-1.0339366293910932,-0.6001916292974095,-0.46130539782330315,-0.48236716207672775,0.7454215457413877,-1.7686167300812308,-0.2160162094472366,-1.7511975543072014,-1.2681295670483785,-0.32290795578070314,1.7229280119536294,-0.6007550348416648,-1.5155568173609482,-1.4804173806500396,-0.8347607554282012,0.12356079509484483,0.14601760586972923,-0.4917593194816338,-0.6197755793225651,5.234079674323932,nagaland,mon,5.234079674323932
1.3812260848321791,0.17010052255252306,0.6512581895752023,-0.3215536402982116,1.6687757466741353,0.767417243414317,0.059008952180870024,1.2292024511087178,0.22585761466104293,-0.08495843690926043,0.3792581127560812,0.4365820027618046,1.1396001243306728,-0.18832913243417562,-0.6758551148388962,-0.2971642987343171,-0.4729821272876394,-0.4668516248831493,-3.1395792640032685,2.052051111380605,-0.10260928400734773,-0.274624579403482,0.9031783477949853,-0.2562346531701126,-0.7740283662921946,-0.1841214876197237,-0.021420677617782127,0.528465872095758,0.6650806594079589,0.21845142623544406,-0.3608197595212366,0.28586308844836245,0.5291677280836438,37.534494126840706,odisha,kandhamal,37.534494126840706
-1.0655532647986095,-0.19043513575957816,-0.5264217002224851,-0.4125226731813667,0.9084139535500095,0.5394851042764023,-0.057400796121436254,-0.10634108398556362,0.2556148062591741,0.19650819560704086,0.01358583776943009,-0.6724506101458841,-0.3268136450852092,-1.8117072787893134,-0.12391069270293106,-0.5731046420211842,-0.47723926823817864,-0.48088949186781554,-0.44597870258032746,0.8313154569657634,-0.15866815290832692,0.9863575124724697,1.4761980697003936,-0.2636427979046227,-0.3705727830703692,-0.35842390583198985,0.9700638821655445,-1.8924959965978954,-1.1760420354508008,-0.5881189384596509,0.6802515856061522,-0.22638024375949237,-0.10859317560370103,27.190660422181498,madhya pradesh,rajgarh,27.190660422181498
1.9793277036308161,-0.27363567229313973,0.17416889115351136,-0.594460738947677,1.1107683017201395,0.4611334314477446,-0.5957958820196022,0.6765637469317738,0.22585761466104293,-1.0935472034260036,1.3143343587933745,0.4499438414715358,0.8137303977938102,0.05783886516885775,0.3768766937615145,-0.667975814205402,-0.26815283126740763,-0.3864470915590768,-0.6013787349701049,2.50982698178617,-0.19518127375035932,-0.15447757688279903,1.5006092237725974,1.2179861489973889,-0.8489370576395693,-0.5529657116347289,0.767966855171382,0.32394155903340305,0.5124021920294277,1.404584315492937,-0.5525960599394395,-0.9608014068044888,1.7170582662493852,25.85904205880935,west bengal,bankura,25.85904205880935
0.4704804380251633,0.6508147336353236,-0.6080856341865584,-0.594460738947677,-0.10948973724519058,-0.8708450066394435,1.368618620581814,1.1002534201340977,0.858197936121344,0.7125303552202593,0.18075030633475644,-2.142252868216315,-0.7422975464197091,1.268719285810805,1.1503153847487901,1.7845840918632303,-0.2045795264060213,0.22575810064634572,-1.9999790264781456,0.8606600640430434,-0.12697908903403454,0.017321408029952898,-1.148643391852856,3.381164411474326,0.11304824176882163,-0.3861769122269526,1.0080650325405145,1.3814080073113568,1.001871396272366,4.014076671859421,-0.9224503536031169,-0.664564299021633,2.0237677084807033,47.805940478278664,delhi,new delhi,37.781636137288096
0.769531247424482,0.9697501236806436,-0.8015002146277844,-0.594460738947677,-1.0476780787612483,-2.1102260132018538,1.7178478654887332,0.5568253610267692,-0.3023325362057974,0.6656192498008752,0.18075030633475644,-0.28495728756367966,-0.9215258960149837,1.1622682598203036,-0.7930755784446882,-0.5799364338859267,-0.540042233308515,-0.46527758487800364,0.1238214161822339,-1.193462431366546,-0.16898165401177112,-1.8028495366992705,-0.48311824398962383,-0.21919392949756233,-0.16950208524320573,-0.25309786205013113,0.2998617755524248,0.24061683889688795,-0.012991357479047392,-0.49322830731905143,-0.7443723603576426,1.0141126450812161,-0.7901697138955199,6.311243979405415,punjab,kapurthala,6.311243979405415
0.18502284723490472,0.41970213215320773,0.337496759081658,0.04232249123440896,0.6999276554353296,1.3799848673474624,0.4809942897767297,0.31274326668195235,0.5829439138386245,0.10268598476827598,1.2359760141533778,0.23615442211583676,0.9196380589182906,-2.7032346214597576,-0.5622703566630438,-0.6442513494876047,-0.47083328471260527,-0.4955055776298823,-1.7409789724952054,0.6259032074248045,-0.15143206745671683,0.49117220301806647,1.1485746860997679,-0.2043776400285422,-1.4376930878785847,-0.5671806661297099,0.6349628288589839,-2.2848796786953023,-0.7494404354225515,0.8826858442196399,1.1870889509971174,0.008140799901935057,-0.39096059861031174,34.70914127423823,madhya pradesh,dindori,34.70914127423823
-0.005282213291934431,0.6924150019021047,-1.175435070147488,-0.594460738947677,-1.2071087773195328,-0.25115450335823825,0.1317650448698114,0.3449805244256072,-0.019639216023544324,-0.5775250438127851,-0.11178751365456449,-0.6991742875653466,0.25975186268114353,0.40380469963798565,1.0807315298494296,-0.033579891515324256,-0.5477456312190145,-0.4801506567633594,0.9526215889277576,-0.7298176395455245,-0.10327467117531189,1.10425877662828,1.3811230485770754,-0.32290795578070314,0.5178180125581443,-0.4021518134689312,-1.8972956461276989,-0.3517461715281548,-0.3318199217106863,-0.20855641389725318,-0.3882163738666937,-0.6090198413123475,-0.5759599447180912,10.19036702402625,maharashtra,ahmadnagar,10.19036702402625
-0.6033838320905716,0.724770766109601,0.9048461950425876,-0.594460738947677,-1.6056855237152436,-1.5475185447051272,0.9320820644481663,0.9620937440898617,0.9846660004134045,0.6421636970911848,1.1837371177267135,0.5568385511493853,-0.7748845190733954,1.1489618815714917,-0.6842704427730739,-0.2982584529001548,-0.21540482768024974,-0.008259887873777263,0.900821578131143,-0.8824095963473797,0.07479956965109222,1.6263929464611542,-0.12722931356855188,-0.32290795578070314,-1.5191727170634486,-0.6287788022746272,0.5244140277681605,1.0784090249967573,-0.8212891259536251,0.3607873729463433,0.1734142202151867,-0.849712491385918,0.32469476659609803,6.495251746998746,telangana,khammam,6.495251746998746
-0.7257227995721109,-1.7019115494526154,-1.029299609369673,-0.04864654164874616,-0.20146898641343156,0.3899046379671463,-1.3233568089090157,-1.1747759120609886,-1.3438342421404104,0.17305264289735045,0.363586443828082,0.7305424543758908,-0.668976857948915,-0.6473991820182099,1.071988101669135,0.7182374538500161,0.9065748058842541,-0.47420785266229937,0.5900215133515883,-0.4657161758500059,-0.1969279150662652,0.23740376778746536,-0.6180219901781169,-0.30809166631168305,-0.2325830884831,0.5195187598818326,-0.09224100331659081,-0.6320202301691596,0.5707792530859245,-0.8253455163111494,-0.6484842101485409,2.408895694225495,-0.8924061946392927,2.2011730121987587,bihar,aurangabad,2.2011730121987587
-0.521824520436212,-1.198086078221603,0.6211714770621226,-0.2305846074150564,-1.1028656282621927,0.767417243414317,-0.8577178156997912,-1.2576717176875303,-1.0090658366614276,-0.3195139640061776,1.3717971448627058,0.6503714221175037,-0.40013433355600336,-0.6740119385158355,-0.028132023559564536,1.3299230059272191,0.27769372699078326,-0.20681379138000652,0.48642149175840327,-1.0760840030574266,-0.15434313631655996,-0.06689378065276849,-0.600034824019651,-0.29327537684266286,0.16298736933373834,1.2558534027218449,-0.6553489588729755,0.44968613669396196,-0.6192146838349804,0.07611547952454513,0.7487431214697963,-0.9793162260409172,-0.14754040636323354,3.538010334714399,jharkhand,deoghar,3.538010334714399
0.9326498707332012,1.1407734487774095,-0.07082291073870813,-0.4125226731813667,-0.7594764313674268,-0.9848110762084009,0.30637966732327054,1.3351248694092985,0.9028337235185413,0.7125303552202593,-0.10133973436923145,-1.848292416602229,-0.7911780054002385,1.3618639335524927,0.23034889736071945,0.05800881817138056,-0.4857535501392572,-0.48108223146028234,0.5382215025550179,0.7902330070575714,-0.12889207714193143,-0.6036252498573145,-0.10538775466184336,-0.30809166631168305,0.529645700665625,0.03932405898947664,1.1531603339722207,-0.9047193142522996,0.02293298778648877,0.07611547952454513,-1.3607961831304385,0.6067866218797896,1.8290315546830411,5.75415522184574,delhi,south west,5.75415522184574
-0.49463808321809205,0.2486788070564419,-0.9691261843435136,3.40817670791115,1.2763309502229734,0.2830614477462489,-0.8868202527753677,-1.2162238148742597,0.6275797012358219,0.689074802510569,-0.08566806544123226,-0.9797729004697016,-0.5549224536610131,-0.22824826718061306,-0.68208901951511,-0.3991074429660223,-0.3571473492334426,-0.4525246485097828,0.22742143777541884,-0.7122108752991565,5.59435247470566,1.0222893263104313,-0.31866415339793713,-0.32290795578070314,1.7189854492511358,0.37202168443153033,0.08567347343895328,-0.3850760595827608,2.272695110040728,-0.8727908318814491,-0.5662943671121682,0.11305810890836324,-0.687933233151747,4.183469641578411,jammu and kashmir,udhampur,4.183469641578411
1.367632866223119,0.2163230428489462,-1.029299609369673,0.1332915241175642,-1.783512072107176,1.6007941271373172,0.5537503824656711,-0.8017447867415516,0.16634323146477953,0.43106372270395804,-1.4543271518198404,0.4499438414715358,2.8178292159955163,0.41711107788679846,-0.8172308506182399,-0.5755598172225761,-0.24459665134109035,-0.49621228946892726,1.8850217832665104,-1.9975046652840136,-0.22063233292498785,-1.1100392511360808,-1.3837613494956582,-0.32290795578070314,0.5467301390430966,-0.3387260403175163,-1.9940258470821701,0.5224058924494657,0.04089516041925757,-0.3508923606081524,-0.7717689747031001,0.1871173858540769,-1.023853098452715,1.0102143899427545,manipur,senapati,1.0102143899427545
1.4899718337046588,-0.6249268265459555,-0.6682590592127176,0.1332915241175642,-0.14628143691248707,1.0594552966847701,0.9757357200615312,-0.5714786600011582,-0.43623989839739036,0.10268598476827598,-1.412536034678509,-1.2470096746643253,0.365659523805624,0.9227534513416771,-1.0968786712001493,-0.6655206390040103,-0.534122780177289,-0.5021550935699873,0.38282147016521834,-2.03271819377675,-0.22063233292498785,-1.6445249819757537,-1.320806267941028,-0.32290795578070314,-0.17738721064819266,-0.6601870826825851,-1.8005654451732285,0.27849171168621306,-0.8931378164846985,-0.49322830731905143,-1.4292877189940825,2.155859831327639,-1.023853098452715,0.49188391539596654,arunachal pradesh,tirap,0.49188391539596654
-0.24996014825501311,1.1453957008070514,-0.9777223879186792,-0.594460738947677,-0.7165527817555809,-0.7070187816340674,1.3831698391196023,0.4048497173781097,-0.525511473191786,0.5248859335427263,-2.4102989564277997,0.6637332608272348,0.5611813597277415,0.43041745613561033,-0.6520811483567772,-0.6614642625843192,-0.5545165125403485,-0.4659842967170486,0.5900215133515883,0.36767066514474156,-0.13529642863358635,0.6753227489376178,0.11688222715348318,-0.24882650843560253,1.483745874669029,-0.6021765302911629,-1.287549915111124,-0.3532611664397277,-1.0727595428123824,-0.49322830731905143,0.9816143434061857,-0.9422865875680604,0.5924569780678843,7.050180697908644,maharashtra,ratnagiri,7.050180697908644
0.18502284723490472,0.2671678151750114,-0.7714135021147048,0.8610437871828054,0.5037052572097497,-0.7141416609821274,-0.042849577583647776,-0.2813433403082624,-0.6668581332829115,0.43106372270395804,0.7449303877427322,0.19606890598664317,-0.24534621345099356,0.23082178240342124,-0.19358322334448558,-0.31691244709333855,0.49184818890267246,2.552638953967365,1.0562216105209645,-0.4070269616954461,-0.10901363549900264,1.5612665338798497,0.9648486317668679,-0.2784590873736428,0.5625003898530702,-0.46652525025334485,0.05803627316624741,1.713191892945844,-1.0458162838632297,0.21845142623544406,0.4336820564970337,-0.3991852232994916,-0.46885506012937667,10.478369651219982,karnataka,bidar,10.478369651219982
0.7831244660335417,-1.6233332649486958,-0.8015002146277844,0.7700747542996501,-0.9373029797593593,1.009595141248351,-0.9450251269265211,-1.4510952641494608,-1.0313837303600266,-0.9059027817484705,0.7083631602440673,2.5343906801896017,-0.41642781988284644,-2.031262519894721,1.8897203258821418,3.211627990985274,0.9935421138738418,-0.47353326408866553,0.1238214161822339,-0.8706717535164678,-0.21189912634545843,0.06785052123958611,-1.0587075610605274,-0.30809166631168305,-1.1630278862715442,0.8023963543319532,0.08912812347304205,-0.5456655202094987,0.22051688674694125,-0.6355642540299506,0.09122437717881388,2.6125587058262085,-0.5710915408731496,3.0852072431656636,bihar,sitamarhi,3.0852072431656636
0.7831244660335417,0.48903591259784246,-0.70264387351338,0.2242605570007193,-0.673629132143735,0.4611334314477446,-1.221498279144498,0.5568253610267692,-0.7858868996754389,0.29033040644580904,0.6561242638174029,0.6904569382466972,-0.38384084722916023,0.35057918664273546,0.9825852183894923,-0.08228309523858655,0.4217472679171261,1.4348456874560789,0.020221394589048963,1.4416832841731844,-0.18170718359908541,-0.011873190713390618,1.4620652962901703,1.33651646474955,0.2024129963586724,-0.3216004046640392,-0.0784224031802386,0.3375765132375602,-0.6192146838349809,1.5943655777741355,0.09122437717881388,-0.9731446196287744,0.09101138203890302,14.767533720090533,west bengal,nadia,14.767533720090533
0.03549744253524547,1.2933077657556058,0.29451574120582996,-0.594460738947677,-2.5745336149540483,-1.8466794773236401,0.8447747532214365,1.703550672193928,1.557491938677441,0.7125303552202593,-2.4102989564277997,0.35641097050341747,-0.8237649780539248,1.0890831794518345,0.12288276539622937,-0.6865230616506991,-0.20340374461968194,0.5978418839035294,1.5742217184869114,0.46744232920749296,-0.09612175911969734,-0.24655284984257494,-1.36705898091994,-0.14511248215246172,0.05522398879891825,-0.5895861420241798,0.29295247548424797,0.946604467689906,-0.17465091117396322,0.6929045819384415,-1.1005283468485914,-1.4360151005394863,-0.1718824255879414,3.2538941279262454,kerala,ernakulam,3.2538941279262454
2.0472937966761156,1.2886855137259632,0.9349329075556673,-0.594460738947677,-1.4094631254896628,-2.1315946512460333,0.5828528195412475,1.8371050257033563,1.9815319189508196,0.6187081443814911,-1.1983565593291847,1.2382923253456761,-0.8726454370344542,1.2221469619399608,0.2351373874391768,-0.6833473459010727,-0.3429568793983117,0.3098568094926986,0.6936215349447732,-0.11944981233810373,-0.17413840456349328,0.21382351495630345,-1.4942539416119478,-0.2043776400285422,0.6807772709278723,-0.4904199118568128,0.3067710756206009,1.3253531955831563,-0.21955634275588404,-0.06622046718635412,-1.2786063400940657,-1.4298434941273437,-0.40069740630019485,7.272430648369507,kerala,kozhikkode,7.272430648369507
-0.27714658547313314,0.3318793435900041,1.4593013256407688,-0.594460738947677,-0.8637195804247664,-1.519027027312888,1.0775942498260491,1.1048587426689052,0.5159902327428275,0.689074802510569,1.131498221300049,0.3430491317936863,-0.7667377759099739,0.05118567604445183,1.0677937390633752,0.5501913859895323,0.1838744492808038,-0.09839777061742382,-0.5495787241735124,-0.817851460777364,-0.11084345021090403,0.49454081056537563,-0.8891142801378504,0.9957418069620873,-0.8699640587195343,-0.101877822327334,0.3413175759614829,1.3223232057600092,-0.7180066333152066,2.922834413742527,-0.36081975952123624,-0.36215558482663457,0.894298016454261,18.247489964327542,andhra pradesh,kurnool,18.247489964327542
2.5774293224294533,-0.980840232828414,1.4163203077649407,0.40619862276702967,-1.691532822938935,1.6007941271373172,-0.7849617230108499,0.36800713709964655,-1.7232384350165912,-2.1255915226524373,0.8911992977373928,0.07581235759906248,3.1355521993689566,-1.38590317482731,-1.0264967346210456,-0.6548726509023216,-0.34944395132294304,-0.4787051098198583,-1.6891789616985908,-1.1523799814583542,-0.22063233292498785,-0.9797864259734711,-1.0150244432471105,-0.32290795578070314,-1.767554167320533,-0.666279206037577,-2.460403601684083,-0.04420220447883592,2.973219842718697,-0.25600172946755295,-0.03206038737574522,0.730218750122646,-0.8437221561898771,45.058317986494785,meghalaya,west khasi hills,37.781636137288096
